keyword,Date,freq
bob,2016-07-20,2
bob,2016-11-16,2
bob,2016-12-21,1
kraft,2016-11-16,1
deandre,2016-11-16,1
levy,2016-11-16,1
levy,2016-12-21,1
bullying,2016-10-12,1
bullying,2016-11-16,1
age,2016-09-07,1
age,2016-11-16,1
trump,2016-01-13,2
trump,2016-01-20,4
trump,2016-01-27,3
trump,2016-02-10,3
trump,2016-02-17,3
trump,2016-02-24,4
trump,2016-03-02,2
trump,2016-03-09,4
trump,2016-03-16,2
trump,2016-03-23,1
trump,2016-03-30,4
trump,2016-04-06,1
trump,2016-04-13,5
trump,2016-04-20,2
trump,2016-04-27,5
trump,2016-05-04,4
trump,2016-05-11,4
trump,2016-05-18,3
trump,2016-05-25,3
trump,2016-06-01,6
trump,2016-06-08,3
trump,2016-06-15,6
trump,2016-06-22,4
trump,2016-06-29,4
trump,2016-07-06,3
trump,2016-07-13,4
trump,2016-07-20,7
trump,2016-07-27,3
trump,2016-08-03,7
trump,2016-08-10,6
trump,2016-08-17,4
trump,2016-08-24,5
trump,2016-08-31,7
trump,2016-09-07,5
trump,2016-09-14,5
trump,2016-09-21,5
trump,2016-09-28,4
trump,2016-10-05,1
trump,2016-10-12,5
trump,2016-10-19,4
trump,2016-10-26,2
trump,2016-11-02,4
trump,2016-11-09,9
trump,2016-11-16,5
trump,2016-11-23,2
trump,2016-11-30,3
trump,2016-12-07,6
trump,2016-12-14,3
trump,2016-12-21,4
trump,2016-12-28,1
aaron,2016-02-03,1
aaron,2016-03-02,1
aaron,2016-03-09,1
aaron,2016-04-06,1
aaron,2016-05-11,1
aaron,2016-05-25,1
aaron,2016-07-06,1
aaron,2016-08-03,1
aaron,2016-08-31,1
aaron,2016-09-21,1
aaron,2016-10-26,1
aaron,2016-11-09,1
aaron,2016-11-16,1
ybarra,2016-11-16,1
ricky,2016-04-06,1
ricky,2016-06-15,1
ricky,2016-07-27,1
ricky,2016-10-05,1
ricky,2016-11-16,1
martin,2016-02-17,1
martin,2016-03-09,4
martin,2016-04-27,1
martin,2016-05-11,1
martin,2016-05-18,1
martin,2016-07-20,1
martin,2016-10-12,3
martin,2016-10-19,1
martin,2016-11-09,2
martin,2016-11-16,1
martin,2016-12-28,2
bob,2016-01-20,1
bob,2016-02-03,3
bob,2016-02-24,1
bob,2016-03-02,1
bob,2016-04-20,1
bob,2016-05-11,1
bob,2016-05-25,1
bob,2016-06-01,1
bob,2016-06-08,1
bob,2016-07-06,1
bob,2016-07-20,2
bob,2016-11-16,2
bob,2016-12-21,1
dylan,2016-03-02,1
dylan,2016-05-25,1
dylan,2016-07-06,1
dylan,2016-08-03,1
dylan,2016-10-12,1
dylan,2016-11-16,1
national,2016-01-13,3
national,2016-01-20,4
national,2016-01-27,1
national,2016-02-03,2
national,2016-02-10,2
national,2016-02-24,2
national,2016-03-09,1
national,2016-03-23,1
national,2016-03-30,2
national,2016-04-06,4
national,2016-04-13,2
national,2016-04-20,1
national,2016-04-27,2
national,2016-05-04,1
national,2016-05-11,2
national,2016-05-18,1
national,2016-05-25,1
national,2016-06-01,1
national,2016-06-08,2
national,2016-06-15,2
national,2016-06-22,3
national,2016-06-29,1
national,2016-07-06,2
national,2016-07-13,2
national,2016-07-20,1
national,2016-07-27,2
national,2016-08-03,2
national,2016-08-10,3
national,2016-08-17,1
national,2016-08-24,1
national,2016-08-31,1
national,2016-09-07,2
national,2016-09-14,1
national,2016-09-28,3
national,2016-10-05,3
national,2016-10-12,3
national,2016-10-26,1
national,2016-11-02,2
national,2016-11-09,1
national,2016-11-16,1
national,2016-11-23,1
national,2016-12-07,1
national,2016-12-21,1
national,2016-12-28,1
fast,2016-02-03,1
fast,2016-11-16,1
fast,2016-11-30,2
food,2016-04-13,1
food,2016-04-20,1
food,2016-05-25,1
food,2016-06-08,1
food,2016-07-20,1
food,2016-08-10,1
food,2016-09-14,1
food,2016-10-26,1
food,2016-11-16,1
food,2016-11-30,1
food,2016-12-28,1
day,2016-01-13,7
day,2016-01-20,10
day,2016-01-27,5
day,2016-02-03,9
day,2016-02-10,14
day,2016-02-17,5
day,2016-02-24,6
day,2016-03-02,5
day,2016-03-09,6
day,2016-03-16,7
day,2016-03-23,4
day,2016-03-30,12
day,2016-04-06,7
day,2016-04-13,9
day,2016-04-20,5
day,2016-04-27,15
day,2016-05-04,9
day,2016-05-11,6
day,2016-05-18,6
day,2016-05-25,12
day,2016-06-01,5
day,2016-06-08,7
day,2016-06-15,9
day,2016-06-22,6
day,2016-06-29,5
day,2016-07-06,8
day,2016-07-13,6
day,2016-07-20,5
day,2016-07-27,5
day,2016-08-03,6
day,2016-08-10,10
day,2016-08-17,6
day,2016-08-24,6
day,2016-08-31,7
day,2016-09-07,9
day,2016-09-14,2
day,2016-09-21,6
day,2016-09-28,4
day,2016-10-05,9
day,2016-10-12,12
day,2016-10-19,1
day,2016-10-26,4
day,2016-11-02,6
day,2016-11-09,4
day,2016-11-16,4
day,2016-11-23,3
day,2016-11-30,2
day,2016-12-07,5
day,2016-12-21,4
day,2016-12-28,3
persona,2016-09-28,1
persona,2016-11-16,1
5,2016-01-13,1
5,2016-01-20,1
5,2016-02-03,1
5,2016-02-10,2
5,2016-02-17,1
5,2016-03-16,1
5,2016-03-30,1
5,2016-04-20,1
5,2016-04-27,1
5,2016-05-11,2
5,2016-05-25,1
5,2016-06-08,1
5,2016-07-20,1
5,2016-08-03,1
5,2016-08-10,2
5,2016-08-24,1
5,2016-09-07,1
5,2016-09-14,1
5,2016-09-21,1
5,2016-11-09,1
5,2016-11-16,1
5,2016-11-30,1
thx,2016-11-16,1
birth,2016-01-20,1
birth,2016-02-24,1
birth,2016-06-08,1
birth,2016-11-16,1
control,2016-11-16,1
presidential,2016-01-13,1
presidential,2016-11-16,1
medal,2016-11-16,1
freedom,2016-04-27,1
freedom,2016-07-20,1
freedom,2016-11-16,1
2016,2016-01-13,2
2016,2016-01-20,2
2016,2016-01-27,1
2016,2016-02-03,1
2016,2016-02-10,3
2016,2016-02-24,2
2016,2016-03-09,2
2016,2016-03-16,2
2016,2016-03-30,1
2016,2016-04-06,1
2016,2016-04-13,2
2016,2016-04-20,3
2016,2016-05-11,3
2016,2016-05-18,1
2016,2016-06-15,2
2016,2016-06-22,1
2016,2016-07-13,1
2016,2016-07-20,2
2016,2016-08-17,1
2016,2016-08-24,2
2016,2016-08-31,3
2016,2016-09-07,2
2016,2016-09-21,1
2016,2016-09-28,2
2016,2016-10-05,2
2016,2016-10-12,1
2016,2016-10-19,1
2016,2016-10-26,3
2016,2016-11-02,2
2016,2016-11-16,2
2016,2016-11-23,1
2016,2016-12-28,3
year,2016-01-13,1
year,2016-01-20,1
year,2016-02-03,1
year,2016-02-10,1
year,2016-02-17,1
year,2016-03-02,1
year,2016-03-09,1
year,2016-05-25,1
year,2016-06-22,2
year,2016-08-10,2
year,2016-09-21,1
year,2016-10-05,1
year,2016-11-02,1
year,2016-11-09,1
year,2016-11-16,2
year,2016-12-07,1
year,2016-12-28,2
finally,2016-11-16,1
finally,2016-11-30,1
less,2016-04-27,1
less,2016-11-16,1
less,2016-11-30,1
noteworthy,2016-11-16,1
movies,2016-01-13,1
movies,2016-02-10,1
movies,2016-03-02,1
movies,2016-03-09,1
movies,2016-03-16,1
movies,2016-03-23,1
movies,2016-04-06,1
movies,2016-04-13,2
movies,2016-06-29,1
movies,2016-08-10,1
movies,2016-08-17,1
movies,2016-08-24,1
movies,2016-09-28,1
movies,2016-10-26,1
movies,2016-11-02,1
movies,2016-11-16,1
movies,2016-12-28,1
fs16sf,2016-11-16,1
v,2016-02-03,2
v,2016-02-10,2
v,2016-03-02,1
v,2016-03-09,1
v,2016-03-23,3
v,2016-03-30,2
v,2016-04-06,1
v,2016-04-27,1
v,2016-05-18,2
v,2016-05-25,1
v,2016-06-01,1
v,2016-06-08,1
v,2016-06-15,1
v,2016-06-22,4
v,2016-06-29,1
v,2016-07-06,1
v,2016-07-13,2
v,2016-07-20,2
v,2016-08-03,2
v,2016-08-10,1
v,2016-08-17,2
v,2016-08-24,2
v,2016-09-07,2
v,2016-09-21,1
v,2016-09-28,2
v,2016-10-26,1
v,2016-11-16,2
v,2016-12-14,1
v,2016-12-21,2
evo,2016-06-22,2
evo,2016-11-16,1
defrag,2016-11-16,1
con,2016-02-24,1
con,2016-03-09,1
con,2016-03-30,2
con,2016-04-06,2
con,2016-04-13,1
con,2016-05-11,2
con,2016-05-25,1
con,2016-07-20,1
con,2016-08-10,1
con,2016-08-17,1
con,2016-08-24,1
con,2016-08-31,1
con,2016-09-14,1
con,2016-11-16,1
con,2016-12-21,1
really,2016-02-17,1
really,2016-07-27,1
really,2016-11-16,1
party,2016-01-27,1
party,2016-02-03,3
party,2016-02-10,1
party,2016-03-02,1
party,2016-03-09,1
party,2016-03-23,1
party,2016-04-06,1
party,2016-04-27,1
party,2016-05-11,1
party,2016-05-18,1
party,2016-06-01,2
party,2016-06-08,1
party,2016-06-15,2
party,2016-06-22,1
party,2016-07-06,2
party,2016-07-13,2
party,2016-07-20,2
party,2016-08-03,2
party,2016-08-10,2
party,2016-08-17,5
party,2016-08-24,2
party,2016-08-31,6
party,2016-09-07,1
party,2016-09-14,1
party,2016-10-12,1
party,2016-10-19,2
party,2016-10-26,1
party,2016-11-02,2
party,2016-11-09,1
party,2016-11-16,1
party,2016-11-23,1
party,2016-11-30,2
party,2016-12-07,1
party,2016-12-14,1
party,2016-12-21,2
party,2016-12-28,1
lmcc16,2016-11-16,1
dev,2016-01-13,1
dev,2016-04-20,1
dev,2016-05-25,1
dev,2016-06-29,1
dev,2016-07-20,1
dev,2016-08-10,1
dev,2016-08-24,1
dev,2016-10-05,1
dev,2016-11-16,1
learn,2016-01-13,1
learn,2016-03-09,2
learn,2016-03-16,1
learn,2016-04-06,1
learn,2016-04-13,1
learn,2016-05-11,1
learn,2016-08-03,1
learn,2016-10-12,1
learn,2016-11-16,1
mei,2016-11-16,1
conf,2016-03-09,2
conf,2016-04-13,2
conf,2016-04-27,1
conf,2016-05-04,1
conf,2016-05-11,1
conf,2016-05-18,1
conf,2016-05-25,1
conf,2016-06-15,1
conf,2016-06-22,1
conf,2016-07-13,2
conf,2016-08-24,1
conf,2016-09-21,1
conf,2016-10-05,1
conf,2016-10-12,1
conf,2016-11-16,1
adp,2016-11-16,1
trump,2016-01-13,2
trump,2016-01-20,4
trump,2016-01-27,3
trump,2016-02-10,3
trump,2016-02-17,3
trump,2016-02-24,4
trump,2016-03-02,2
trump,2016-03-09,4
trump,2016-03-16,2
trump,2016-03-23,1
trump,2016-03-30,4
trump,2016-04-06,1
trump,2016-04-13,5
trump,2016-04-20,2
trump,2016-04-27,5
trump,2016-05-04,4
trump,2016-05-11,4
trump,2016-05-18,3
trump,2016-05-25,3
trump,2016-06-01,6
trump,2016-06-08,3
trump,2016-06-15,6
trump,2016-06-22,4
trump,2016-06-29,4
trump,2016-07-06,3
trump,2016-07-13,4
trump,2016-07-20,7
trump,2016-07-27,3
trump,2016-08-03,7
trump,2016-08-10,6
trump,2016-08-17,4
trump,2016-08-24,5
trump,2016-08-31,7
trump,2016-09-07,5
trump,2016-09-14,5
trump,2016-09-21,5
trump,2016-09-28,4
trump,2016-10-05,1
trump,2016-10-12,5
trump,2016-10-19,4
trump,2016-10-26,2
trump,2016-11-02,4
trump,2016-11-09,9
trump,2016-11-16,5
trump,2016-11-23,2
trump,2016-11-30,3
trump,2016-12-07,6
trump,2016-12-14,3
trump,2016-12-21,4
trump,2016-12-28,1
transition,2016-11-16,1
team,2016-01-13,3
team,2016-02-10,2
team,2016-02-24,2
team,2016-03-02,4
team,2016-03-23,1
team,2016-04-27,1
team,2016-05-11,1
team,2016-05-18,1
team,2016-05-25,1
team,2016-06-01,2
team,2016-06-08,1
team,2016-08-10,1
team,2016-08-17,2
team,2016-09-07,1
team,2016-09-21,1
team,2016-09-28,2
team,2016-10-12,1
team,2016-10-19,1
team,2016-11-16,1
team,2016-11-30,1
team,2016-12-28,1
show,2016-01-27,3
show,2016-02-03,1
show,2016-02-10,3
show,2016-02-17,2
show,2016-03-09,2
show,2016-03-16,1
show,2016-04-27,1
show,2016-05-11,3
show,2016-05-18,2
show,2016-08-03,1
show,2016-08-24,1
show,2016-09-07,1
show,2016-09-14,4
show,2016-09-21,3
show,2016-10-26,1
show,2016-11-16,3
show,2016-11-23,2
show,2016-11-30,1
show,2016-12-07,1
show,2016-12-21,1
went,2016-11-16,1
viral,2016-11-16,1
mike,2016-01-20,1
mike,2016-02-17,1
mike,2016-02-24,1
mike,2016-03-09,1
mike,2016-03-16,1
mike,2016-04-06,1
mike,2016-04-27,1
mike,2016-05-11,1
mike,2016-05-18,1
mike,2016-05-25,1
mike,2016-06-01,1
mike,2016-06-15,1
mike,2016-07-20,2
mike,2016-07-27,1
mike,2016-08-03,1
mike,2016-08-10,3
mike,2016-08-24,1
mike,2016-09-07,2
mike,2016-09-14,1
mike,2016-09-21,2
mike,2016-10-05,3
mike,2016-10-12,2
mike,2016-11-16,4
mike,2016-11-30,1
mike,2016-12-07,1
mike,2016-12-14,1
mike,2016-12-21,2
mike,2016-12-28,2
tirico,2016-11-16,1
corbin,2016-11-16,1
bryant,2016-02-10,1
bryant,2016-02-24,1
bryant,2016-05-25,1
bryant,2016-07-13,1
bryant,2016-07-20,1
bryant,2016-08-24,1
bryant,2016-09-28,2
bryant,2016-11-16,1
international,2016-03-09,1
international,2016-05-04,1
international,2016-05-18,1
international,2016-07-06,1
international,2016-08-17,1
international,2016-09-21,1
international,2016-11-16,1
criminal,2016-03-30,1
criminal,2016-06-08,1
criminal,2016-11-16,1
court,2016-01-27,1
court,2016-03-16,3
court,2016-05-18,2
court,2016-07-13,1
court,2016-08-31,1
court,2016-10-05,1
court,2016-11-16,1
judiciary,2016-11-16,1
charles,2016-02-10,1
charles,2016-03-09,2
charles,2016-05-18,2
charles,2016-07-06,1
charles,2016-07-27,1
charles,2016-09-28,1
charles,2016-10-05,1
charles,2016-10-12,1
charles,2016-11-16,1
charles,2016-11-30,1
folger,2016-11-16,1
bryan,2016-02-10,1
bryan,2016-03-09,1
bryan,2016-04-06,1
bryan,2016-08-24,1
bryan,2016-11-16,1
stevenson,2016-11-16,1
oxford,2016-05-04,1
oxford,2016-08-17,1
oxford,2016-11-16,1
dictionaries,2016-11-16,1
diane,2016-11-16,1
rehm,2016-06-22,1
rehm,2016-11-16,1
doak,2016-11-16,1
walker,2016-05-25,1
walker,2016-09-14,2
walker,2016-09-21,1
walker,2016-10-05,1
walker,2016-11-16,2
walker,2016-11-30,1
award,2016-03-23,2
award,2016-07-13,1
award,2016-10-12,1
award,2016-10-26,1
award,2016-11-16,1
award,2016-11-23,1
award,2016-11-30,2
deflate,2016-07-13,1
deflate,2016-11-16,1
gate,2016-01-13,1
gate,2016-02-10,1
gate,2016-05-25,1
gate,2016-07-13,1
gate,2016-08-03,1
gate,2016-08-10,2
gate,2016-08-24,1
gate,2016-11-16,1
gate,2016-11-30,1
linux,2016-11-16,1
foundation,2016-03-30,1
foundation,2016-08-24,1
foundation,2016-09-14,1
foundation,2016-09-21,1
foundation,2016-11-16,1
new,2016-01-13,1
new,2016-02-03,2
new,2016-02-10,4
new,2016-02-17,2
new,2016-02-24,2
new,2016-03-02,1
new,2016-03-09,2
new,2016-03-16,2
new,2016-03-23,3
new,2016-03-30,2
new,2016-04-06,2
new,2016-04-13,1
new,2016-04-20,2
new,2016-04-27,4
new,2016-05-04,1
new,2016-05-11,6
new,2016-05-18,3
new,2016-05-25,1
new,2016-06-01,3
new,2016-06-08,3
new,2016-06-15,1
new,2016-06-22,1
new,2016-06-29,1
new,2016-07-06,1
new,2016-07-13,3
new,2016-07-20,3
new,2016-07-27,1
new,2016-08-03,1
new,2016-08-10,3
new,2016-08-24,3
new,2016-09-07,3
new,2016-09-14,4
new,2016-09-21,1
new,2016-09-28,1
new,2016-10-05,1
new,2016-10-12,3
new,2016-10-26,4
new,2016-11-02,4
new,2016-11-09,2
new,2016-11-16,2
new,2016-11-23,2
new,2016-11-30,5
new,2016-12-07,2
new,2016-12-14,1
new,2016-12-21,6
new,2016-12-28,6
music,2016-01-20,2
music,2016-01-27,1
music,2016-02-03,2
music,2016-02-10,1
music,2016-02-17,1
music,2016-02-24,1
music,2016-03-02,1
music,2016-03-09,1
music,2016-03-30,1
music,2016-04-06,1
music,2016-04-20,3
music,2016-05-04,1
music,2016-05-18,2
music,2016-06-08,1
music,2016-06-29,1
music,2016-07-06,1
music,2016-07-13,1
music,2016-08-03,2
music,2016-08-17,1
music,2016-08-24,1
music,2016-08-31,3
music,2016-09-14,3
music,2016-09-21,2
music,2016-09-28,2
music,2016-10-12,1
music,2016-10-19,4
music,2016-10-26,1
music,2016-11-16,3
music,2016-11-23,3
music,2016-11-30,1
music,2016-12-07,1
music,2016-12-14,1
music,2016-12-21,1
music,2016-12-28,1
daedaedec3rd,2016-11-16,1
sdlive900,2016-11-16,1
everyone,2016-11-16,2
free,2016-01-13,1
free,2016-01-20,1
free,2016-01-27,1
free,2016-02-10,1
free,2016-02-24,1
free,2016-03-09,1
free,2016-03-16,1
free,2016-03-23,1
free,2016-04-06,1
free,2016-04-27,1
free,2016-05-11,1
free,2016-06-08,1
free,2016-06-15,1
free,2016-06-29,1
free,2016-07-20,2
free,2016-08-10,2
free,2016-08-31,1
free,2016-09-07,1
free,2016-09-28,1
free,2016-10-05,1
free,2016-11-09,2
free,2016-11-16,4
free,2016-12-14,4
free,2016-12-21,1
free,2016-12-28,1
museum,2016-01-20,1
museum,2016-02-03,1
museum,2016-04-20,1
museum,2016-05-18,3
museum,2016-11-16,1
museum,2016-12-21,2
museum,2016-12-28,1
bar,2016-04-13,1
bar,2016-06-15,1
bar,2016-08-17,1
bar,2016-09-28,1
bar,2016-10-19,1
bar,2016-11-16,1
bar,2016-11-23,1
bar,2016-12-21,1
bar,2016-12-28,1
sql,2016-10-26,1
sql,2016-11-16,2
server,2016-11-16,2
gilmore,2016-07-27,1
gilmore,2016-10-05,3
gilmore,2016-11-16,1
girls,2016-01-13,1
girls,2016-02-17,2
girls,2016-03-16,2
girls,2016-03-30,1
girls,2016-04-06,2
girls,2016-04-13,3
girls,2016-04-20,1
girls,2016-05-18,1
girls,2016-06-01,1
girls,2016-06-15,1
girls,2016-06-29,3
girls,2016-07-06,1
girls,2016-07-13,1
girls,2016-07-20,1
girls,2016-07-27,1
girls,2016-10-05,2
girls,2016-11-16,1
girls,2016-12-07,1
top4,2016-11-16,1
mike,2016-01-20,1
mike,2016-02-17,1
mike,2016-02-24,1
mike,2016-03-09,1
mike,2016-03-16,1
mike,2016-04-06,1
mike,2016-04-27,1
mike,2016-05-11,1
mike,2016-05-18,1
mike,2016-05-25,1
mike,2016-06-01,1
mike,2016-06-15,1
mike,2016-07-20,2
mike,2016-07-27,1
mike,2016-08-03,1
mike,2016-08-10,3
mike,2016-08-24,1
mike,2016-09-07,2
mike,2016-09-14,1
mike,2016-09-21,2
mike,2016-10-05,3
mike,2016-10-12,2
mike,2016-11-16,4
mike,2016-11-30,1
mike,2016-12-07,1
mike,2016-12-14,1
mike,2016-12-21,2
mike,2016-12-28,2
maccagnan,2016-11-16,1
swedish,2016-11-16,1
academy,2016-02-17,1
academy,2016-03-30,1
academy,2016-06-29,2
academy,2016-08-10,1
academy,2016-11-16,1
ttcnyc16,2016-11-16,1
excellency,2016-11-16,1
good,2016-01-20,1
good,2016-01-27,2
good,2016-02-03,1
good,2016-02-17,1
good,2016-03-30,1
good,2016-04-13,1
good,2016-05-11,1
good,2016-05-18,2
good,2016-05-25,1
good,2016-06-01,1
good,2016-06-22,1
good,2016-07-06,1
good,2016-07-20,2
good,2016-08-03,1
good,2016-08-10,1
good,2016-09-14,1
good,2016-10-12,1
good,2016-10-19,1
good,2016-11-16,1
good,2016-11-23,1
good,2016-12-07,1
life,2016-02-03,1
life,2016-03-02,1
life,2016-03-09,2
life,2016-03-23,2
life,2016-04-06,1
life,2016-04-27,1
life,2016-05-11,2
life,2016-05-18,1
life,2016-06-15,1
life,2016-06-22,1
life,2016-07-13,1
life,2016-07-27,1
life,2016-08-03,1
life,2016-09-28,2
life,2016-10-12,1
life,2016-10-19,2
life,2016-11-16,1
life,2016-11-23,1
life,2016-12-21,1
life,2016-12-28,1
black,2016-01-13,1
black,2016-01-20,1
black,2016-01-27,1
black,2016-02-03,3
black,2016-02-10,2
black,2016-02-17,5
black,2016-02-24,2
black,2016-03-16,1
black,2016-03-30,1
black,2016-04-06,3
black,2016-04-13,2
black,2016-04-20,1
black,2016-05-25,1
black,2016-06-01,1
black,2016-06-15,1
black,2016-06-29,1
black,2016-07-06,3
black,2016-07-13,3
black,2016-07-20,2
black,2016-07-27,2
black,2016-08-03,1
black,2016-08-10,1
black,2016-08-17,1
black,2016-08-24,1
black,2016-08-31,3
black,2016-09-14,1
black,2016-09-21,1
black,2016-10-19,2
black,2016-10-26,1
black,2016-11-09,2
black,2016-11-16,3
black,2016-11-23,2
black,2016-11-30,2
black,2016-12-14,3
friday,2016-06-29,1
friday,2016-07-13,1
friday,2016-08-10,1
friday,2016-08-24,1
friday,2016-10-05,1
friday,2016-10-19,1
friday,2016-11-16,1
friday,2016-11-23,2
bears,2016-02-24,1
bears,2016-03-09,1
bears,2016-05-25,1
bears,2016-06-15,1
bears,2016-07-27,1
bears,2016-09-07,1
bears,2016-11-16,2
bears,2016-11-23,1
bears,2016-11-30,1
bears,2016-12-14,1
bears,2016-12-28,2
facts,2016-02-17,1
facts,2016-11-16,1
facts,2016-12-07,1
thank,2016-02-10,1
thank,2016-03-16,1
thank,2016-03-30,1
thank,2016-04-27,2
thank,2016-05-25,1
thank,2016-06-08,1
thank,2016-06-29,1
thank,2016-07-06,1
thank,2016-07-13,1
thank,2016-07-27,1
thank,2016-08-03,1
thank,2016-09-14,1
thank,2016-11-09,1
thank,2016-11-16,1
obama,2016-01-13,1
obama,2016-01-20,1
obama,2016-02-03,1
obama,2016-02-17,1
obama,2016-03-02,1
obama,2016-03-16,2
obama,2016-03-23,1
obama,2016-05-04,1
obama,2016-05-11,1
obama,2016-06-01,1
obama,2016-06-15,1
obama,2016-06-22,1
obama,2016-07-06,1
obama,2016-07-13,1
obama,2016-08-10,1
obama,2016-09-14,1
obama,2016-09-28,1
obama,2016-10-05,2
obama,2016-11-02,1
obama,2016-11-09,2
obama,2016-11-16,1
ksm,2016-11-16,1
growth,2016-02-03,1
growth,2016-11-16,2
brandan,2016-11-16,1
wright,2016-01-13,1
wright,2016-03-16,1
wright,2016-05-18,1
wright,2016-06-08,1
wright,2016-11-16,1
two,2016-02-10,1
two,2016-03-02,1
two,2016-04-20,1
two,2016-11-16,1
two,2016-12-14,1
two,2016-12-28,1
americas,2016-11-16,1
2016,2016-01-13,2
2016,2016-01-20,2
2016,2016-01-27,1
2016,2016-02-03,1
2016,2016-02-10,3
2016,2016-02-24,2
2016,2016-03-09,2
2016,2016-03-16,2
2016,2016-03-30,1
2016,2016-04-06,1
2016,2016-04-13,2
2016,2016-04-20,3
2016,2016-05-11,3
2016,2016-05-18,1
2016,2016-06-15,2
2016,2016-06-22,1
2016,2016-07-13,1
2016,2016-07-20,2
2016,2016-08-17,1
2016,2016-08-24,2
2016,2016-08-31,3
2016,2016-09-07,2
2016,2016-09-21,1
2016,2016-09-28,2
2016,2016-10-05,2
2016,2016-10-12,1
2016,2016-10-19,1
2016,2016-10-26,3
2016,2016-11-02,2
2016,2016-11-16,2
2016,2016-11-23,1
2016,2016-12-28,3
unacceptable,2016-11-16,1
almost,2016-03-02,1
almost,2016-11-16,1
christmas,2016-03-23,1
christmas,2016-11-02,1
christmas,2016-11-16,1
christmas,2016-11-30,2
christmas,2016-12-07,2
christmas,2016-12-14,1
christmas,2016-12-21,9
liberals,2016-11-16,1
watch,2016-01-20,3
watch,2016-02-24,2
watch,2016-03-23,1
watch,2016-03-30,1
watch,2016-04-13,1
watch,2016-04-20,1
watch,2016-04-27,2
watch,2016-05-25,1
watch,2016-06-01,1
watch,2016-06-08,3
watch,2016-06-15,1
watch,2016-06-22,1
watch,2016-07-06,1
watch,2016-07-20,1
watch,2016-07-27,2
watch,2016-08-03,1
watch,2016-08-10,1
watch,2016-08-24,1
watch,2016-09-07,1
watch,2016-09-14,1
watch,2016-09-28,1
watch,2016-10-12,1
watch,2016-10-26,1
watch,2016-11-16,1
watch,2016-12-07,1
preview,2016-03-30,1
preview,2016-10-19,1
preview,2016-11-16,1
preview,2016-11-30,1
preview,2016-12-07,1
preview,2016-12-14,1
tony,2016-01-13,1
tony,2016-03-23,1
tony,2016-05-11,2
tony,2016-05-25,1
tony,2016-06-22,1
tony,2016-07-13,1
tony,2016-08-03,1
tony,2016-08-10,1
tony,2016-11-16,1
romo,2016-11-16,1
denver,2016-03-09,1
denver,2016-03-23,1
denver,2016-08-24,1
denver,2016-11-16,1
visual,2016-11-16,1
studio,2016-08-17,1
studio,2016-09-28,1
studio,2016-10-19,1
studio,2016-10-26,2
studio,2016-11-16,1
studio,2016-12-14,1
mac,2016-05-04,1
mac,2016-10-05,1
mac,2016-11-16,1
mac,2016-11-30,3
rockville,2016-04-27,1
rockville,2016-11-16,1
carrie,2016-11-16,1
carrie,2016-12-28,3
fisher,2016-02-24,1
fisher,2016-05-25,1
fisher,2016-08-03,1
fisher,2016-08-10,1
fisher,2016-08-17,1
fisher,2016-09-07,1
fisher,2016-09-21,1
fisher,2016-09-28,1
fisher,2016-11-16,1
fisher,2016-12-28,3
sustainable,2016-10-05,1
sustainable,2016-11-16,1
ag,2016-03-02,1
ag,2016-11-16,1
senate,2016-01-13,1
senate,2016-01-20,2
senate,2016-02-10,1
senate,2016-02-24,1
senate,2016-03-09,1
senate,2016-03-23,1
senate,2016-03-30,1
senate,2016-04-13,1
senate,2016-05-25,2
senate,2016-06-01,1
senate,2016-06-15,1
senate,2016-06-22,1
senate,2016-08-10,1
senate,2016-08-17,1
senate,2016-08-24,1
senate,2016-08-31,1
senate,2016-09-28,2
senate,2016-11-16,2
senate,2016-12-21,1
republicans,2016-05-04,1
republicans,2016-06-08,1
republicans,2016-06-22,1
republicans,2016-11-16,1
republicans,2016-12-21,1
pc,2016-01-20,1
pc,2016-01-27,1
pc,2016-02-17,1
pc,2016-05-04,1
pc,2016-11-16,1
find,2016-10-26,1
find,2016-11-16,1
find,2016-11-30,1
houston,2016-01-27,1
houston,2016-04-20,1
houston,2016-04-27,1
houston,2016-07-27,1
houston,2016-08-31,1
houston,2016-10-12,1
houston,2016-10-19,1
houston,2016-11-16,1
houston,2016-11-30,1
houston,2016-12-07,1
houston,2016-12-21,1
mr,2016-03-30,1
mr,2016-04-20,1
mr,2016-07-13,1
mr,2016-07-27,1
mr,2016-09-07,1
mr,2016-09-21,1
mr,2016-11-16,1
moon,2016-06-29,2
moon,2016-07-20,1
moon,2016-08-03,2
moon,2016-09-28,1
moon,2016-11-16,2
super,2016-01-20,1
super,2016-01-27,1
super,2016-02-10,1
super,2016-03-02,2
super,2016-03-16,1
super,2016-04-20,1
super,2016-04-27,1
super,2016-07-06,1
super,2016-11-16,1
moon,2016-06-29,2
moon,2016-07-20,1
moon,2016-08-03,2
moon,2016-09-28,1
moon,2016-11-16,2
opulence,2016-11-16,1
ca,2016-01-20,2
ca,2016-02-03,2
ca,2016-03-16,1
ca,2016-04-06,1
ca,2016-04-27,1
ca,2016-05-11,1
ca,2016-06-01,1
ca,2016-06-15,1
ca,2016-08-17,1
ca,2016-09-14,1
ca,2016-10-26,1
ca,2016-11-16,2
ca,2016-11-30,1
ca,2016-12-07,1
ca,2016-12-21,1
higher,2016-02-24,1
higher,2016-06-29,1
higher,2016-07-27,1
higher,2016-09-14,2
higher,2016-11-16,1
